investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003342,1/4/2024,100025,Redemption,345140,Tamil Nadu,Chennai,T30,56+,Male,32.8,Cheque,Verified
INV002748,1/4/2024,119120,SIP,533,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified
INV004880,1/4/2024,125497,SIP,6167,Punjab,Chandigarh,T30,26-35,Male,6.3,UPI,Verified
INV002436,1/4/2024,149322,SIP,5899,Gujarat,Surat,T30,46-55,Male,28.8,Net Banking,Verified
INV002659,1/4/2024,125497,Redemption,218077,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Mandate,Verified
INV003196,1/4/2024,101207,SIP,2483,West Bengal,Kolkata,T30,26-35,Female,20.1,UPI,Verified
INV000874,1/4/2024,120844,SIP,1162,Tamil Nadu,Chennai,T30,56+,Male,19.1,Net Banking,Verified
INV000386,1/4/2024,119093,SIP,57205,Haryana,Faridabad,B30,36-45,Male,14.2,Net Banking,Verified
INV001536,1/4/2024,119598,SIP,1762,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified
INV002642,1/4/2024,148568,SIP,911,Haryana,Gurugram,T30,46-55,Female,48.8,UPI,Verified
INV004452,1/5/2024,149324,SIP,4901,Rajasthan,Udaipur,B30,26-35,Male,17.6,Net Banking,Verified
INV003171,1/5/2024,120505,SIP,5100,Rajasthan,Jaipur,T30,36-45,Female,16.3,Cheque,Verified
INV000926,1/5/2024,120507,SIP,7278,Delhi,New Delhi,T30,36-45,Male,46.1,Mandate,Verified
INV001070,1/5/2024,120843,SIP,52410,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,Cheque,Verified
INV004919,1/5/2024,100033,Lumpsum,243656,Telangana,Hyderabad,T30,26-35,Male,6.6,Cheque,Verified
INV002656,1/5/2024,118636,Lumpsum,265566,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Mandate,Verified
INV003072,1/5/2024,119094,SIP,28652,Tamil Nadu,Coimbatore,B30,18-25,Male,3.8,UPI,Verified
INV003846,1/5/2024,102886,Redemption,8986,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Mandate,Verified
INV004400,1/5/2024,120841,Lumpsum,522907,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Cheque,Verified
INV003028,1/5/2024,100033,SIP,7663,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Cheque,Verified
INV004733,1/5/2024,149323,SIP,822,Telangana,Hyderabad,T30,18-25,Male,5.4,Cheque,Verified
INV002610,1/5/2024,100016,SIP,4252,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Net Banking,Verified
INV000476,1/5/2024,100033,SIP,47424,Gujarat,Surat,T30,46-55,Female,21.2,Net Banking,Verified
INV003516,1/5/2024,118635,Lumpsum,363022,Delhi,Gurugram,T30,36-45,Female,14,Mandate,Verified
INV000181,1/5/2024,118633,SIP,8019,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Cheque,Verified
INV002225,1/5/2024,120844,SIP,2284,Punjab,Amritsar,B30,46-55,Male,86.2,Mandate,Verified
INV003251,1/5/2024,149324,Lumpsum,341468,Tamil Nadu,Coimbatore,B30,36-45,Female,52.4,Net Banking,Verified
INV003193,1/5/2024,119599,SIP,4260,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified
INV004998,1/5/2024,120844,Lumpsum,295114,Gujarat,Ahmedabad,T30,36-45,Male,24.2,Net Banking,Verified
INV004981,1/5/2024,149323,SIP,7677,Haryana,Faridabad,B30,18-25,Male,3.5,Net Banking,Verified
INV003075,1/5/2024,100025,SIP,8649,Delhi,Gurugram,T30,46-55,Male,83.5,Net Banking,Verified
INV001651,1/5/2024,149323,SIP,6844,Gujarat,Ahmedabad,T30,18-25,Male,4.1,UPI,Verified
INV004478,1/5/2024,101206,Redemption,308976,Delhi,New Delhi,T30,26-35,Male,13.8,Mandate,Verified
INV004743,1/5/2024,119092,SIP,15224,Maharashtra,Nashik,B30,36-45,Male,18.7,Mandate,Verified
INV003198,1/5/2024,120843,SIP,46712,Uttar Pradesh,Lucknow,T30,46-55,Female,37,Net Banking,Verified
INV003076,1/5/2024,120507,Redemption,197940,Haryana,Gurugram,T30,26-35,Male,20.2,UPI,Verified
INV003427,1/5/2024,118633,Redemption,193289,West Bengal,Kolkata,T30,18-25,Male,4.4,UPI,Verified
INV003505,1/5/2024,148568,Redemption,13457,West Bengal,Kolkata,T30,56+,Female,53.5,UPI,Verified
INV001811,1/5/2024,119552,Lumpsum,48636,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified
INV000762,1/5/2024,101208,Lumpsum,141489,Delhi,Gurugram,T30,36-45,Female,29.8,Net Banking,Verified
INV001930,1/5/2024,125497,SIP,1092,Tamil Nadu,Chennai,T30,26-35,Female,8.8,Mandate,Verified
INV000535,1/5/2024,118636,SIP,26387,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Cheque,Verified
INV000642,1/5/2024,119092,Redemption,413094,Gujarat,Surat,T30,26-35,Male,15.6,Mandate,Verified
INV003641,1/5/2024,120505,SIP,6819,Telangana,Hyderabad,T30,26-35,Female,13.1,Net Banking,Verified
INV001027,1/5/2024,119552,Redemption,347503,West Bengal,Kolkata,T30,46-55,Female,62.7,Net Banking,Verified
INV000058,1/5/2024,120841,Lumpsum,248336,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Verified
INV004257,1/5/2024,119094,Redemption,301471,Telangana,Hyderabad,T30,36-45,Male,22,Mandate,Pending
INV004889,1/5/2024,149323,Lumpsum,330076,Rajasthan,Jaipur,T30,46-55,Male,34.5,Mandate,Verified
INV003063,1/5/2024,148569,SIP,869,Maharashtra,Mumbai,T30,36-45,Female,45,Net Banking,Verified
INV001269,1/5/2024,100033,Lumpsum,432672,Maharashtra,Mumbai,T30,26-35,Male,14.4,UPI,Pending
INV003937,1/5/2024,102885,Lumpsum,451983,Maharashtra,Nashik,B30,56+,Male,31.8,Net Banking,Verified
INV000786,1/5/2024,119095,SIP,1199,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,UPI,Verified
INV002567,1/5/2024,120842,SIP,9018,Madhya Pradesh,Indore,T30,36-45,Male,20.3,Cheque,Verified
INV004992,1/5/2024,101208,SIP,434,Rajasthan,Udaipur,B30,26-35,Male,11.1,Cheque,Verified
INV001636,1/5/2024,119094,SIP,8674,Rajasthan,Udaipur,B30,18-25,Male,6,Mandate,Verified
INV004902,1/5/2024,119552,Lumpsum,25230,Rajasthan,Jaipur,T30,18-25,Female,6.1,Mandate,Verified
INV002947,1/5/2024,148569,SIP,8881,Maharashtra,Nashik,B30,46-55,Male,73.3,UPI,Verified
INV003795,1/5/2024,101208,SIP,4746,West Bengal,Kolkata,T30,18-25,Male,7.6,Mandate,Verified
INV003216,1/5/2024,119551,Lumpsum,59528,Delhi,New Delhi,T30,36-45,Male,12.6,UPI,Verified
INV001629,1/5/2024,118634,Lumpsum,26213,Madhya Pradesh,Indore,T30,26-35,Male,15,Cheque,Verified
INV002611,1/5/2024,120507,Redemption,373343,West Bengal,Kolkata,T30,26-35,Male,21.5,Net Banking,Verified
INV004340,1/5/2024,102885,Redemption,151645,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified
INV004096,1/5/2024,101207,SIP,44821,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Net Banking,Verified
INV004291,1/5/2024,149323,Redemption,402785,Telangana,Hyderabad,T30,56+,Female,30.4,Net Banking,Verified
INV002154,1/5/2024,149324,Redemption,188124,Uttar Pradesh,Lucknow,T30,36-45,Male,40.5,Mandate,Verified
INV004414,1/5/2024,118635,Redemption,294110,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,Verified
INV000854,1/5/2024,119093,SIP,2770,Karnataka,Bangalore,T30,46-55,Female,79.7,Mandate,Verified
INV001295,1/5/2024,119120,SIP,6736,Madhya Pradesh,Indore,T30,36-45,Male,30.8,Cheque,Verified
INV000461,1/5/2024,125498,SIP,10676,Punjab,Chandigarh,T30,36-45,Male,26.9,Net Banking,Pending
INV000065,1/5/2024,149322,Redemption,89612,Maharashtra,Mumbai,T30,46-55,Female,43.2,UPI,Verified
INV003211,1/5/2024,101206,Lumpsum,405816,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Cheque,Verified
INV002530,1/5/2024,119093,SIP,13177,Telangana,Hyderabad,T30,36-45,Male,53.9,Cheque,Pending
INV004472,1/5/2024,120843,Lumpsum,331877,West Bengal,Kolkata,T30,26-35,Female,19.1,Net Banking,Verified
INV000791,1/5/2024,119598,SIP,13272,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Mandate,Verified
INV000797,1/5/2024,118636,Redemption,372649,Rajasthan,Jaipur,T30,36-45,Female,53.7,Mandate,Verified
INV003744,1/6/2024,118632,Lumpsum,123594,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified
INV001492,1/6/2024,119552,SIP,2167,Tamil Nadu,Chennai,T30,26-35,Male,19.6,UPI,Verified
INV002796,1/6/2024,101207,Lumpsum,115644,Telangana,Hyderabad,T30,36-45,Male,48.8,UPI,Pending
INV001304,1/6/2024,125497,SIP,5514,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Cheque,Pending
INV003998,1/6/2024,101208,SIP,11973,Telangana,Hyderabad,T30,26-35,Male,12.5,UPI,Verified
INV001058,1/6/2024,119598,Lumpsum,33691,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Cheque,Verified
INV003636,1/6/2024,119552,SIP,2299,West Bengal,Kolkata,T30,46-55,Female,94,Net Banking,Verified
INV001630,1/6/2024,119093,SIP,27077,Telangana,Hyderabad,T30,36-45,Male,15.4,Net Banking,Verified
INV003991,1/6/2024,120504,SIP,3089,Tamil Nadu,Chennai,T30,26-35,Female,20.9,Mandate,Verified
INV000668,1/6/2024,101207,SIP,2570,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified
INV001848,1/6/2024,148569,SIP,16080,Punjab,Chandigarh,T30,26-35,Male,10.9,Cheque,Verified
INV003876,1/6/2024,100033,Redemption,237658,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,Verified
INV003022,1/6/2024,101207,Lumpsum,445481,Telangana,Hyderabad,T30,46-55,Male,60.2,Mandate,Verified
INV002250,1/6/2024,102887,Lumpsum,554938,Telangana,Hyderabad,T30,36-45,Male,20.4,Mandate,Verified
INV004594,1/6/2024,149322,Lumpsum,119338,Haryana,Gurugram,T30,26-35,Female,9.8,Cheque,Verified
INV001283,1/6/2024,119599,Lumpsum,33527,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,Pending
INV002835,1/6/2024,149322,SIP,5894,Haryana,Faridabad,B30,26-35,Male,11.2,Cheque,Verified
INV002776,1/6/2024,101207,SIP,989,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Net Banking,Pending
INV003143,1/6/2024,120843,Lumpsum,249341,Karnataka,Mysore,B30,18-25,Female,5.9,Cheque,Verified
INV003696,1/6/2024,120504,Lumpsum,401559,Tamil Nadu,Coimbatore,B30,18-25,Female,4,Net Banking,Verified
INV000783,1/6/2024,148569,Lumpsum,60606,Gujarat,Ahmedabad,T30,46-55,Male,92,Cheque,Pending
INV000783,1/6/2024,100033,Lumpsum,330093,Gujarat,Ahmedabad,T30,46-55,Male,92,Cheque,Verified
INV003060,1/6/2024,120507,SIP,10941,Rajasthan,Jaipur,T30,56+,Female,16.6,Cheque,Verified
INV000974,1/6/2024,120506,SIP,6150,Maharashtra,Mumbai,T30,46-55,Male,88.6,UPI,Verified
INV000126,1/6/2024,101207,Lumpsum,151709,Maharashtra,Mumbai,T30,26-35,Male,19.4,Mandate,Pending
INV004134,1/6/2024,148569,SIP,3144,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,Verified
INV001131,1/6/2024,120505,Lumpsum,513257,Tamil Nadu,Coimbatore,B30,36-45,Female,32,Mandate,Verified
INV004811,1/6/2024,120841,Redemption,39649,Punjab,Amritsar,B30,26-35,Female,9.4,UPI,Verified
INV003691,1/6/2024,118632,SIP,1128,Haryana,Faridabad,B30,18-25,Male,3.1,Net Banking,Verified
INV001902,1/6/2024,120843,SIP,2179,Punjab,Chandigarh,T30,46-55,Female,22.2,Net Banking,Verified
INV004230,1/6/2024,120841,Lumpsum,31627,Karnataka,Bangalore,T30,18-25,Female,7.4,Cheque,Verified
INV001923,1/6/2024,102886,SIP,1042,Gujarat,Surat,T30,18-25,Female,4,Mandate,Verified
INV002658,1/6/2024,120503,Lumpsum,41413,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Net Banking,Verified
INV001953,1/6/2024,101208,Lumpsum,420171,Haryana,Faridabad,B30,46-55,Male,55,Net Banking,Verified
INV002565,1/6/2024,119599,Lumpsum,63809,Rajasthan,Jaipur,T30,26-35,Male,10,Mandate,Verified
INV001770,1/6/2024,118636,Lumpsum,138095,Telangana,Hyderabad,T30,18-25,Male,6.3,Cheque,Verified
INV000960,1/6/2024,120507,SIP,12641,West Bengal,Kolkata,T30,46-55,Male,90.6,Cheque,Pending
INV001924,1/6/2024,125497,SIP,2361,Karnataka,Bangalore,T30,18-25,Male,4.9,Net Banking,Verified
INV003097,1/6/2024,120842,SIP,9469,Punjab,Chandigarh,T30,26-35,Male,21.5,Net Banking,Verified
INV000166,1/6/2024,149324,SIP,2824,Telangana,Hyderabad,T30,26-35,Male,24.4,Mandate,Verified
INV001870,1/6/2024,118636,SIP,57785,Madhya Pradesh,Indore,T30,26-35,Male,19.3,UPI,Verified
INV004329,1/6/2024,102886,SIP,2439,Haryana,Gurugram,T30,18-25,Female,7.5,Net Banking,Verified
INV004832,1/6/2024,119551,Redemption,359828,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Net Banking,Verified
INV001043,1/6/2024,149324,SIP,3166,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified
INV001656,1/6/2024,119120,Redemption,357463,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,Verified
INV004412,1/6/2024,148568,SIP,2615,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Verified
INV003040,1/6/2024,148568,SIP,1616,Karnataka,Bangalore,T30,26-35,Female,15.3,Mandate,Verified
INV002034,1/6/2024,120842,SIP,28965,Uttar Pradesh,Lucknow,T30,26-35,Male,10,UPI,Verified
INV004185,1/6/2024,118633,SIP,2625,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified
INV000182,1/6/2024,120842,Redemption,309923,Tamil Nadu,Chennai,T30,36-45,Male,38.1,Net Banking,Verified
INV004497,1/6/2024,119120,SIP,42251,Rajasthan,Jaipur,T30,26-35,Female,13.3,UPI,Verified
INV000163,1/6/2024,100033,SIP,26952,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Cheque,Verified
INV003894,1/6/2024,119552,Lumpsum,404974,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Mandate,Verified
INV001720,1/6/2024,119094,Redemption,197973,Karnataka,Mysore,B30,36-45,Male,43.6,Mandate,Verified
INV000104,1/6/2024,149322,SIP,29462,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Cheque,Pending
INV002548,1/6/2024,118632,SIP,59410,Haryana,Gurugram,T30,26-35,Male,21.3,UPI,Verified
INV002329,1/6/2024,120842,SIP,8132,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,Verified
INV003070,1/6/2024,119092,SIP,26490,West Bengal,Kolkata,T30,26-35,Male,23.7,Cheque,Verified
INV003564,1/6/2024,148569,SIP,53136,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified
INV000408,1/7/2024,120843,Redemption,118820,Punjab,Amritsar,B30,56+,Male,62.3,Net Banking,Verified
INV000231,1/7/2024,119095,Redemption,221924,Rajasthan,Udaipur,B30,26-35,Female,22.9,Cheque,Verified
INV000091,1/7/2024,101208,SIP,8317,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified
INV001735,1/7/2024,119552,SIP,16939,Maharashtra,Pune,T30,56+,Male,41.9,Net Banking,Verified
INV000894,1/7/2024,100033,Redemption,219820,Tamil Nadu,Coimbatore,B30,36-45,Female,32,Net Banking,Verified
INV000962,1/7/2024,120842,Lumpsum,422124,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,Verified
INV001723,1/7/2024,119094,SIP,6112,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Cheque,Verified
INV003085,1/7/2024,119092,Redemption,181536,Delhi,Gurugram,T30,36-45,Female,29.2,UPI,Verified
INV003325,1/7/2024,101206,SIP,2768,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,Verified
INV004132,1/7/2024,119094,Lumpsum,263193,Rajasthan,Jaipur,T30,18-25,Male,6.3,Net Banking,Verified
INV003322,1/7/2024,120506,SIP,4204,Rajasthan,Jaipur,T30,26-35,Male,22.7,Cheque,Verified
INV004841,1/7/2024,101207,SIP,592,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,Verified
INV004119,1/7/2024,119551,Redemption,376569,Uttar Pradesh,Kanpur,B30,26-35,Female,13,UPI,Verified
INV001476,1/7/2024,119092,SIP,10756,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,Pending
INV000667,1/7/2024,101208,Lumpsum,390649,Telangana,Hyderabad,T30,26-35,Male,7.5,Mandate,Verified
INV001689,1/7/2024,120505,Lumpsum,473543,Haryana,Faridabad,B30,36-45,Male,40.4,Cheque,Verified
INV003422,1/7/2024,119598,SIP,17031,Uttar Pradesh,Lucknow,T30,26-35,Male,9,UPI,Verified
INV002471,1/7/2024,120844,SIP,1126,Punjab,Chandigarh,T30,18-25,Male,3.1,Net Banking,Verified
INV001274,1/7/2024,119092,Lumpsum,136990,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified
INV004336,1/7/2024,120842,Lumpsum,117691,West Bengal,Kolkata,T30,46-55,Female,35,Cheque,Verified
INV001036,1/7/2024,149323,SIP,2621,Punjab,Chandigarh,T30,46-55,Female,40.5,Net Banking,Verified
INV001363,1/7/2024,118632,SIP,58920,Karnataka,Mysore,B30,56+,Male,29.4,UPI,Verified
INV000339,1/7/2024,120843,Lumpsum,133844,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Net Banking,Verified
INV003377,1/7/2024,148567,Lumpsum,275934,Uttar Pradesh,Agra,B30,36-45,Male,53.9,Net Banking,Verified
INV002732,1/7/2024,120843,SIP,1047,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,UPI,Verified
INV000766,1/7/2024,148568,SIP,7948,Uttar Pradesh,Agra,B30,46-55,Male,88.1,Net Banking,Verified
INV004894,1/7/2024,120506,SIP,2960,Telangana,Hyderabad,T30,26-35,Female,21,UPI,Verified
INV000308,1/7/2024,119095,Redemption,15648,West Bengal,Kolkata,T30,36-45,Male,52.4,UPI,Verified
INV000307,1/7/2024,149323,Lumpsum,81645,Telangana,Hyderabad,T30,18-25,Male,7.8,Mandate,Verified
INV004258,1/7/2024,119552,Redemption,57695,Gujarat,Ahmedabad,T30,36-45,Male,56.6,Cheque,Verified
INV003343,1/7/2024,119095,Redemption,96619,Telangana,Hyderabad,T30,36-45,Male,26,Mandate,Verified
INV004639,1/7/2024,101208,Redemption,396767,Rajasthan,Jaipur,T30,18-25,Female,6,Cheque,Verified
INV001491,1/7/2024,149322,SIP,4575,Tamil Nadu,Chennai,T30,56+,Male,78.5,Mandate,Verified
INV001006,1/7/2024,101208,SIP,2104,Tamil Nadu,Coimbatore,B30,56+,Female,75.6,Net Banking,Verified
INV000288,1/7/2024,118634,SIP,55146,Telangana,Hyderabad,T30,26-35,Male,10.1,Cheque,Verified
INV003054,1/7/2024,120843,SIP,6158,Telangana,Hyderabad,T30,56+,Female,77.1,Cheque,Verified
INV004349,1/7/2024,119092,Lumpsum,416883,Haryana,Gurugram,T30,26-35,Female,9.3,UPI,Verified
INV003341,1/7/2024,149322,Lumpsum,76277,Rajasthan,Jaipur,T30,26-35,Male,23,Cheque,Verified
INV004754,1/7/2024,119552,SIP,4842,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,Verified
INV002870,1/7/2024,125498,Lumpsum,423490,Karnataka,Mysore,B30,26-35,Female,23.7,Net Banking,Verified
INV003411,1/7/2024,149324,SIP,2954,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Net Banking,Verified
INV000155,1/7/2024,120506,Redemption,230658,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Net Banking,Verified
INV000855,1/7/2024,101206,SIP,490,Maharashtra,Pune,T30,56+,Male,57.1,Cheque,Verified
INV004185,1/7/2024,101206,SIP,2462,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified
INV002834,1/7/2024,120841,Redemption,368938,West Bengal,Kolkata,T30,18-25,Male,6.9,Net Banking,Verified
INV004498,1/7/2024,119120,Redemption,253111,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,Verified
INV004008,1/7/2024,101208,SIP,471,Maharashtra,Nashik,B30,46-55,Male,17.2,UPI,Verified
INV001602,1/7/2024,100016,SIP,17107,West Bengal,Kolkata,T30,36-45,Male,27,Mandate,Verified
INV003319,1/7/2024,102886,SIP,4604,Punjab,Chandigarh,T30,26-35,Male,12.8,Mandate,Verified
INV001447,1/7/2024,120841,Redemption,75406,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Mandate,Verified
INV002599,1/7/2024,149322,SIP,2827,Gujarat,Surat,T30,26-35,Male,11.4,Cheque,Verified
INV000032,1/7/2024,119120,Redemption,291165,Delhi,Noida,T30,36-45,Male,21.8,Cheque,Verified
INV002505,1/7/2024,120841,SIP,8163,Tamil Nadu,Coimbatore,B30,36-45,Female,21.1,UPI,Verified
INV000583,1/7/2024,119092,Redemption,344315,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified
INV000476,1/7/2024,120505,SIP,9845,Gujarat,Surat,T30,46-55,Female,21.2,Mandate,Verified
INV004427,1/7/2024,100016,SIP,12756,Punjab,Amritsar,B30,36-45,Female,54.2,UPI,Verified
INV000540,1/7/2024,120843,Redemption,410824,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified
INV001961,1/7/2024,120503,SIP,2278,Delhi,Gurugram,T30,26-35,Male,23.4,Cheque,Verified
INV003279,1/7/2024,119120,SIP,14432,Rajasthan,Jaipur,T30,46-55,Female,19.4,Net Banking,Pending
INV002329,1/7/2024,120842,SIP,26835,Madhya Pradesh,Indore,T30,56+,Male,51.2,UPI,Verified
INV000542,1/7/2024,118632,SIP,2033,Haryana,Faridabad,B30,36-45,Male,20.3,Cheque,Verified
INV004576,1/7/2024,148569,Redemption,200234,Rajasthan,Jaipur,T30,46-55,Male,54.5,Net Banking,Verified
INV001311,1/7/2024,102887,SIP,553,Telangana,Hyderabad,T30,26-35,Male,20.9,Mandate,Verified
INV001327,1/7/2024,120842,SIP,5741,Delhi,New Delhi,T30,36-45,Male,31.2,UPI,Verified
INV002361,1/8/2024,101207,SIP,42978,Gujarat,Surat,T30,36-45,Male,59.3,Net Banking,Verified
INV004088,1/8/2024,118636,Lumpsum,225281,Tamil Nadu,Chennai,T30,36-45,Male,26.8,UPI,Verified
INV001581,1/8/2024,100025,Lumpsum,194939,Madhya Pradesh,Indore,T30,18-25,Female,5.7,Net Banking,Verified
INV004493,1/8/2024,119599,Redemption,115716,Tamil Nadu,Chennai,T30,36-45,Male,19.3,UPI,Verified
INV000309,1/8/2024,125498,SIP,2302,Delhi,Gurugram,T30,26-35,Male,18.1,Mandate,Verified
INV001696,1/8/2024,120507,SIP,2285,West Bengal,Kolkata,T30,56+,Female,55.8,Net Banking,Pending
INV002847,1/8/2024,120841,Redemption,255648,Haryana,Faridabad,B30,26-35,Male,13.4,Cheque,Verified
INV000074,1/8/2024,148567,SIP,2005,Rajasthan,Jaipur,T30,26-35,Female,8.4,UPI,Verified
INV004714,1/8/2024,100033,Lumpsum,337687,Madhya Pradesh,Bhopal,B30,36-45,Male,31.3,Cheque,Verified
INV003294,1/8/2024,118634,Redemption,249450,Madhya Pradesh,Bhopal,B30,26-35,Female,11.1,Mandate,Verified
INV004450,1/8/2024,100016,SIP,55566,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,Net Banking,Verified
INV003232,1/8/2024,120842,Redemption,423309,Maharashtra,Pune,T30,36-45,Female,30.9,Net Banking,Verified
INV001122,1/8/2024,148568,SIP,16130,Maharashtra,Mumbai,T30,46-55,Female,18.3,Cheque,Verified
INV004647,1/8/2024,100025,Lumpsum,218815,Madhya Pradesh,Indore,T30,36-45,Female,25.3,Cheque,Verified
INV001333,1/8/2024,100016,SIP,803,Haryana,Faridabad,B30,26-35,Female,19,Net Banking,Verified
INV001220,1/8/2024,119095,SIP,570,Punjab,Chandigarh,T30,36-45,Male,48.3,Cheque,Verified
INV004226,1/8/2024,118633,Redemption,88746,Punjab,Chandigarh,T30,18-25,Male,3.9,Net Banking,Verified
INV000081,1/8/2024,119095,Lumpsum,283811,Gujarat,Surat,T30,36-45,Male,31,Mandate,Verified
INV001021,1/8/2024,119093,SIP,20743,Maharashtra,Mumbai,T30,56+,Male,50.5,Mandate,Verified
INV000583,1/8/2024,120507,Lumpsum,278514,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified
INV002679,1/8/2024,118636,Lumpsum,334718,Uttar Pradesh,Agra,B30,36-45,Male,33.8,Net Banking,Verified
INV003342,1/8/2024,119552,Redemption,189489,Tamil Nadu,Chennai,T30,56+,Male,32.8,UPI,Pending
INV002361,1/8/2024,102885,SIP,5081,Gujarat,Surat,T30,36-45,Male,59.3,Net Banking,Verified
INV001605,1/8/2024,120506,SIP,55254,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,Mandate,Verified
INV002796,1/8/2024,101207,SIP,917,Telangana,Hyderabad,T30,36-45,Male,48.8,Net Banking,Verified
INV000759,1/8/2024,148567,SIP,438,Gujarat,Ahmedabad,T30,26-35,Male,7.6,UPI,Verified
INV002932,1/8/2024,118634,SIP,2386,Haryana,Gurugram,T30,36-45,Female,28.4,Net Banking,Verified
INV000825,1/8/2024,125497,Lumpsum,342462,Madhya Pradesh,Bhopal,B30,18-25,Female,5.5,Cheque,Verified
INV000684,1/8/2024,120842,Redemption,117757,Rajasthan,Udaipur,B30,26-35,Male,10.4,UPI,Verified
INV001407,1/8/2024,149323,SIP,17925,Rajasthan,Udaipur,B30,26-35,Female,22.2,Cheque,Verified
INV000683,1/8/2024,148567,SIP,2362,Maharashtra,Mumbai,T30,26-35,Female,17.4,Net Banking,Verified
INV000399,1/8/2024,119094,SIP,1159,Karnataka,Bangalore,T30,26-35,Male,14.3,Net Banking,Verified
INV002232,1/8/2024,119552,SIP,17948,Karnataka,Bangalore,T30,26-35,Female,16.9,UPI,Verified
INV002549,1/8/2024,120506,SIP,1195,Delhi,New Delhi,T30,26-35,Male,12.5,Net Banking,Verified
INV003536,1/8/2024,118632,SIP,17568,Maharashtra,Nashik,B30,36-45,Male,36.9,UPI,Verified
INV001697,1/8/2024,120507,SIP,48897,Haryana,Gurugram,T30,18-25,Male,5.4,Mandate,Verified
INV001011,1/8/2024,100033,SIP,2227,Madhya Pradesh,Bhopal,B30,26-35,Male,14.4,Net Banking,Pending
